movie_name,movie_comment
007生死交戰,前半段劇情拼湊感強烈，部份人物關係沒有明顯交代讓沒看過前集的觀眾較難理解，個人認為主角演員表情細膩度及臨場反應不如先前男主角，配角的生動度反而比主角好，但還好後半段劇情緊湊刺激，能帶給觀眾較好的觀賞體驗。
007生死交戰,太好看了，劇情由淺入深，慢慢鋪陳，將觀眾帶入劇情中無法自拔，2小時40分一點都不長，看完時有種意猶未盡的感覺，希望可以出續集，這才是電影。
007生死交戰,電影鋪梗太久，刺激動作場面太少，唯一得分007gg
007生死交戰,"後作力好強大～～～到現在還無法釋懷😭
喜歡克雷格式幽默"
007生死交戰,"看完心得是
""什麼時候才要結束""?
片長、拖戲
坐的屁股超痛
又因為在中間位置，去廁所來回都會打擾到其他人
忍到演完才去....."
007生死交戰,"超好看的啦 007系列最精彩的一部
開場就很刺激 整片沒有冷場
到後面很感人～～～"
007生死交戰,"從第一次看皇家夜總會的驚艷,到生死交戰的感傷,真的是最好的龐德,還有最可愛的瑪蒂達!!"
007生死交戰,"這種強檔片還這麼雷 錢都花去買廣告了吧= = 真的是...
把人家小孩綁走 又放掉你是在綁好玩的喔?

主角被射都不會死欸~"
007生死交戰,有劇情還可以，只是很雖小遇到後面一對男女沒教養從電影開始就一直在講話又很大聲，被迫要換座位，好似電影就她們在看一樣，毫無羞恥，威尼斯11點半場次第七排就你/妳們這一男一女，從開始講到結束，2小時多可以講這麼久也真是佩服就你們最吵，別人都不用看聽妳講就好，素質底沒教養就是這種人
007生死交戰,不錯看，最後也很感動，一直流眼淚🥲，超推
007生死交戰,"沒人敢說真話，我來說吧。 就是一部空有一堆資源，卻只剩賣情懷，卻又編劇的很糟糕的爛片。
1.2021了，還在拍這種60年前，處處的邏輯炸彈，主角光環開到最大，子彈來連閃都不用閃，的槍戰畫面。
2.一台豐田撞贏所有車，毫無技巧，謀略，套句網友說的「完全看不出整部有007這個角色存在的必要，換誰演都一樣」
3.典型導演跟製片商患大頭症的糞作，想一堆自以為複雜編劇，其實觀眾根本看得很累。 轉折，人名一堆，反派動機跟存在卻都超級無力。這些都算了，重點是剪輯還破碎不堪，前後不呼應，畫面情緒跳來跳去。 就是自以為自己大品牌007，拍什麼觀眾都得要看懂。
4.除了主題曲前(女主被推上火車前)好看外，之後每一段都是「一副007要幹大事了，結果什麼也沒有，也就這樣。」　這樣的說故事能力充斥整部電影，導演說故事能力極差，169分鐘的影片，重點不拍，整天想耍family
，卻又讓觀眾情緒堆疊不起來，就又要下一段，這剪輯能力超可笑。
5.反派過於弱智，每個都是過來(掉寶給主角撿)的白痴? 重點是 整部都是!
6.前面幾點之下，最後才硬要來一個(時間很趕)，主角可能要掛點了的情緒，賣弄情懷，最後讓觀眾離場時，不得不因為情懷，說出(恩..好看阿)
其實我看的那一場，我前排的年輕女生看到睡著，旁邊的觀眾在最後 都開始頻頻滑手機，其實就是電影「不好看」。
7. 不知道大家有沒有看過魷魚遊戲，雖然一個是影集，一個是電影，不太能完全比。
但，一樣都是呈現給你的影片。 請觀眾自己體會2者間的不同，好的影片會把故事說得很清晰，每個人物間邏輯清楚，2021的今天，導演甚至都會直接破梗，讓觀眾思路清晰，樂於接受，跟著角色情緒起伏，
也輕輕鬆鬆接受影片提供給觀眾的樂趣。 
而不是像這部007 除要硬要 硬塞 逼觀眾吃情懷外，我真不知道其他 有什麼優點了。
8. 1顆星給演員 1顆星給攝影幕後道具 1顆星給畫面中的大自然，其他不能再更多了。"
007生死交戰,就是一部爽片        就是一部爽片         就是一部爽片                                       就是一部爽片
007生死交戰,以前不論多危險，007都能逢凶化吉，這一集，卻死的不明不白，也沒有緊迫性，為什麼非要在還沒逃出前，就發射飛彈呢？
007生死交戰,劇情完整，情節緊湊，伏筆結局，讚！
007生死交戰,很喜歡前兩集，真的不只是諜報片，劇情跟反派的推演也非常好。但最後一集有點過於冗長，最好看的地方是雙方在搶人那場戲，其它劇情上沒有令人驚艷的地方，結尾拉回了一顆星，覺得可惜了這麼好的系列。
007生死交戰,整部片看完覺得滿好看的，尤其最後有感動到，很推薦看的爽片。
007生死交戰,記得要複習一下再去看喔。有結局的007。感動...
007生死交戰,雖說劇情bug很多 但以結尾電影來說真的很讚 畢竟這個系列就是要改變龐德的形象 也真的塑造的很成功 特務也會受傷 也會深愛一個人 也會死亡 者就是丹尼爾想帶給我們的 有血有肉 符合現實的龐德 一句話 值得一看！！
007生死交戰,坦白說普普通通，真的被網評騙了，動作還不錯但大部分都在拖戲，看到想睡覺，而且很多邏輯都不通，這集拍的過於草率，這主角真不值得死在這集，真的毀掉了！
007生死交戰,演員演得很好，但劇情整個把消費者當白癡，主角光環太扯基本沒人射得到，大魔王射到了不射死他硬要走過去被打死？如果想看請不要帶腦進去當爽片看，不然會覺得智商被侮辱
007生死交戰,說實在的不是很到位，不過看在OO7下崗的份上，給五顆星。致敬最醜的OO7，敬禮!!
007生死交戰,壞人大費周章抓小孩，又很隨便就放掉，不太能理解
007生死交戰,其實蠻無聊的 看到睡著，太多講話的畫面了
007生死交戰,"看完沙丘 再看這部 你真會吐, 場景粗製濫造, 情節拼湊, 反派虎頭蛇尾, 這些演員自己知道自己在演什麼嗎？
大爛片一部"
007生死交戰,"剛剛看完，心中百感交集
最後的結尾真的讓我哭爆
丹尼爾克雷格是我心中永遠的007
Forever!!!!!!!!!!!!!!"
007生死交戰,"劇情普普，一般的爽片而已
沒什麼令人驚艷的地方，給五顆心是因為最後一集了"
007生死交戰,我覺得這部電影很不錯，每一個場景都很刺激
007生死交戰,"第一次上來寫評論，認為是這幾年來最難看的一部，原因如下：

1.很多時候明明是敵人先發現主角好幾秒，但卻永遠都射不到主角
2.主角每次開始被發現或被開槍，也不會像其他電影那樣快速翻滾或走位閃躲，看起來從容
3.在叢林追逐戰時，敵人大軍去追殺主角，卻沒有開任何一發子彈？只會開車到旁邊給主角撞開？
4.整部戲我看不出來哪裡有任何我覺得非007在場不可的橋段，看不出有任何聰明的計謀或很靈敏的身手
5.007去救女朋友跟小孩的時候，過程中敵人完全不會拉響警報通知圍捕007？　逃走過程如此之順利嗎？
6.最後與BOSS決戰時，也沒任何計畫與技巧，被射了兩槍還簡單輕鬆解決自己送死靠近過來的敵人...
7.當007要潛入敵人的派對時，完全不需要有應對措施或逃跑路線嗎？　如果博士沒幫忙的話007已經死了
8.整部電影最刺激的算是只有開頭的部分，後面沒有為007感到有任何的危險和一絲絲的緊張

除了以上幾點之外還有不少，但因為可能劇情我自己沒有看到很懂所以就先不論述了..!"
007生死交戰,我愛Craig，永遠的007，永遠的James Bond
007生死交戰,炸掉日俄爭議的領土小島， 來成就自己正義的犠牲是有點詭異
007生死交戰,雖然時間稍長，但是動作場面很刺激，值得一看。
007生死交戰,看過歷代所有的007電影，這一任的007已經把原著的風流倜儻，幽默風趣，聰明機智的英國間諜搞的體無完膚，變成一臉嚴肅的肉搏打手。相信已故的原著者佛萊明先生也不會樂見他的作品演變成為了追求兩性平等冰冷劇情的好萊塢動作片。除了龐大的佈景，僵硬的對白，創造原著007的靈魂到底在哪裡？期待下一位007能找回初心，讓我們耳目一新
007生死交戰,"開好車 別人就有槍
開爛車 別人就沒槍
進口車撞不贏辣雞休旅車
還害表哥生氣 這才是最重要的"
007生死交戰,丹尼爾已經先老起來放了，想不到這次更顯老，下一任不知道還能不能這麼有味道
007生死交戰,"從皇家夜總會一路走來，這部真的算是完美收尾，也非常感人，我看當男人戀愛時都沒流淚，看完這集007我片尾居然掉兩滴淚出來..。
不用多做評論，真心推薦。"
007生死交戰,"超好看 其實影片可以再延長時間，中間拍得太多密集性的劇情，需要花精神認真消化。 如果可以再融合更多新龐德女郎 那就太棒了!
很愛這任龐德2006~2021(2006年《007首部曲：皇家夜總會》、2008年《007量子危機》、2012年《007：空降危機》、2015年《007：惡魔四伏》、2021年《007：生死交戰》)的人生陪伴 真的很多感觸 讚啦!"
007生死交戰,"整個丹尼爾克雷格系列應該排在皇家夜總會之後第二好看
完美謝幕！"
007生死交戰,藍眼睛的女兒，是暗示下一任007是女的嗎?
007生死交戰,太好看太好看了，難得一見的007大片，確實沒有讓我失望.
007生死交戰,"只能給五顆星呀!!
以前的龐德都讓我感覺是不會受傷的高科技肯尼，丹尼爾從接演皇家俱樂部後就讓我對007徹底改觀，演活了鐵漢，雖然這集真的感覺出是有年紀了，但演好鐵漢柔情有move到我，雖然這集壞人好弱(但這集的所有壞人本來就是來插花的)最後帶著兔子迎烟花，害我心都糾結了...在我心中應該無法被超越的一集!! 趕緊再回去複習和衞思朋的那段，謝謝導演終究給了他家人和兄弟😭"
007生死交戰,"劇情不夠完美（指的不是主角），女主的刻畫也不夠深刻，還是死亡擱淺裡的設定比較神秘深刻，結果安娜的戲份超短，性感的裝扮完全看不夠啊，片長那麼長也不給多一點戲………
總之做為一個傳奇的結束導演拍的不夠好吶～～～"
007生死交戰,這部完全不是007風格 整片唯一的高潮就是龐德死了(或許下集又復活了)
007生死交戰,第一次看0007系列睡著 有必要眼這麼長嗎 沒什麼內容耶
007生死交戰,It’s the best film that I have ever watched
007生死交戰,5顆星，第一次進電影院看龐德007。值得! 從頭戰到尾，毫無冷場，只是最後收尾太肉麻，有點可惜。不過是個很刺激的電影!龐德的兔子很可愛!
007生死交戰,"丹尼爾克雷格演的007就是五顆星，不知道為何看到龐德有孩子，那種感很奇妙，很希望龐德獲得幸福，最後有些難過。

年紀輕的朋友說，就是一個老頭演得，他變老頭，我也變老了"
007生死交戰,"完美詮釋 007 丹尼爾克雷德 
如同小勞勃道尼 鋼鐵人 沒人可取代"
007生死交戰,一句話總結：007比沙丘更有記憶點。
007生死交戰,首次看007系列就是退休作，英倫風格充滿拘謹卻不失優雅，最後彩蛋似乎預告將重出江湖？
007生死交戰,雖然片中似乎有一些不太合理的地方(比如說手榴彈不爆及中槍不死……)，但仍然是值得一看的年度大片! 場景唯美，親情及愛情感人，並呈現了詹姆士龐德人性化的一面……! 謝謝丹尼爾克雷格這十幾年來的陪伴!
007生死交戰,Daniel Craig在007的最完美告別作，這次雖然比較少大場面動作戲，不過各人物刻畫與敘事非常好看，唯一的缺點是反派的動機不夠強烈，此外仍然是一部非常值得的007電影。
007生死交戰,"15年
謝謝這次的龐德。

一位讓人感受到有血有肉的龐德"
007生死交戰,帥翻掉了，不知道該說什麼，看到最後眼眶都泛淚了，謝謝丹尼爾克雷格完美的詮釋了這個角色，整部電影細膩的刻劃出龐德內心深處的情感面，從每個鏡頭，配樂，演員們的深度，沒有可挑剔的地方，片長很長，可是從一進戲院我都是揪著心在看，完全不會覺得時間漫長，在我心目中，這是龐德系列電影的神作了！完美的結局！想2刷了！
007生死交戰,劇情緊湊精彩，保留經典，結局跳脫傳統，跟惡魔四伏的劇情有連結，好看程度僅次於皇家，為丹尼爾這系列劃下完美句點。
007生死交戰,毫無冷場真的是經典的完結，五星沒問題，感情刻畫非常豐富，年度代表電影沒問題
007生死交戰,還不錯，但是丹尼爾的系列我覺得還是空降危機最好看～～
007生死交戰,好看又刺激！不過要記得看前要上廁所😂
007生死交戰,"007電影一貫的緊張開場白，飛車追逐在蜿蜒曲折的馬泰拉古城小路上，作為丹尼爾的告別作，也預告下一代007的誕生~
看電影前最好先去yt找濃縮版的香解說，首先自皇家夜總會開始，電影裡的人物及劇情都有連續性，電影的訊息量也不少，無看不影響但看了會增加流暢度~然後獨眼龍是誰的手下啊??是布洛費德還是薩芬的呢??還很扯的是反派殺手及俄國軍隊很像雜魚，都是出來給龐德當活靶的嗎??
本片的劇情單一，卻有數個小支線任務撐起163分鐘的劇情，不然反派這麼弱，估計100分鐘電影就結束了~但是在支線任務中，美艷的帕洛瑪雖身手矯健又性感，我還以為會和龐德有床戲呢!!而在薩芬方面，也沒說明放走年幼瑪德琳的原因，要毀滅世界的理由也很哲學，我看完還是不太懂，片尾跟龐德的對話彷彿是在打禪依樣，可能薩芬要殺的是惡魔黨和布洛費德，龐德只是成就大業的絆腳石吧~
最後~龐德在挪威開的休旅車是啥牌，那麼耐撞，殺手三台都撞不贏，我都想買了~
總之，從皇家夜總會開始的007，電影風格和以往的007有了不同，丹尼爾系列的007，不再像是救世主依樣出場就是要殺光恐怖份子拯救世界，而是有了深度和人性，龐德的英勇不再是為了世界，而是有了家，有血有肉的龐德才像真實的龐德，期待下一代的007能延續這一代的特點啊~"
007生死交戰,"我個人覺得普通,尤其是對前一部根本沒啥印象的我,前面不知道演什麼?(建議先溫習)風景場面不錯,但是能使用情報員的武器只有幾樣,又不夠細膩.劇情普通後面又草草結束.對一個看電影,習慣喝可樂吃爆米花不戴口罩才願意進戲院的我,真是失望選錯片.
不過這部電影有一句話,讓我對下一部又有期待,""007只是一個數字""."
007生死交戰,場面還是非常浩大，光看螢幕放空都覺得很爽～對女主角很失望⋯罕見難看的龐德女郎，中間古巴的辣妹戲份太短好可惜⋯，少一顆星是因為女主角和劇情交待不清不楚，很難和上一集連貫起來
007生死交戰,"各人覺得 劇情起伏 
交代都很好 
算是今年蠻強的一部電影
動作 有到位 
也讓人感覺到了 當一個殺手
的每個時刻 
到最後套用洛基說的：光榮時刻"
007生死交戰,好無趣的結局，女主角可換好看點，007真的老了，該不會下集換黑女
007生死交戰,在樓梯打鬥那幕一鏡到底，只有像 丹尼爾克雷格 這種資深演員能辦到，實在厲害！
007生死交戰,建議不要來看評論，直接去看，因為這邊一堆沒水準劇透仔。
007生死交戰,好看，無冷場，花錢就是要看這種大制作的，誠意十足
007生死交戰,丹尼爾.克雷格五部曲中！個人最喜歡也最感人的一部007電影！所有007該有的元素都有，還有感人的父愛！好看。
007生死交戰,電影院取消梅花座，但票價漲價未調降，不合理。但此部太感人，惟有看過皇家夜總會以降數集，降更有感，另翻譯有瑕疵，義大利及法語有些不道地，西文部分OK，英文部分以翻譯者自己感受似有不妥！
007生死交戰,好看 ～讚 超帥 超man的007  結局真讓人⋯
007生死交戰,真的好看，可惜以後丹尼爾克雷格不會再演007了，大推
007生死交戰,"看過沙裡的肥丘引,再去看生死交戰,才知道什麼叫電影,比沙丘好看10倍!"
007生死交戰,電影院取消梅花座，但仍禁止飲食，即使如此，還是無法阻擋我們入場觀賞這部007帥氣超級精采好看的電影。
007生死交戰,說這麼多幹嘛？Daniel Craig 007系列最後代表作，怎能不進戲院看啦！近期難得一見不舔中的正宗電影
007生死交戰,"看完覺得有種道別的感覺 從頭到尾真的絕無冷場
我也不是工讀生🙋🏻‍♂️真的很精彩啦 動作場面特效該有的都有看完覺得滿足 要回頭追前幾集了🤩"
007生死交戰,"我不是工讀生喔, 我在桃園看的, 這是最精彩的一集了, 沒有冷場, 棒棒"
007生死交戰,"真男人的浪漫都在這部電影了
致敬經典，再一次讓007的招牌讓世人看見
相當看好這部作品得獎
長久的等待是肯定的，完成度太出色
怪奇比莉詮釋的主題曲也很耐人尋味"
007生死交戰,這次票房絕對再次刷新紀錄！有被龐德感動到……
007生死交戰,從皇家夜總會、量子危機；空降危機、惡魔四伏，到卸任龐德道別作的生死交戰。謝謝丹尼爾克雷格15年的陪伴！
007生死交戰,龐德女郎就是外貿還好⋯⋯整體還不錯看！
007生死交戰,從去年等到今年，漫長的等待是值得的；可惜了灰獵犬號，捍衛戰士2，與不可能的任務續集遲遲不能上映，不知道要等多久才能在大螢幕看這些經典名片
007生死交戰,"有丹尼爾一定要看啊，
場景很多在古巴 或南法的
場景美～
超多龐德女郎了，很會打
少了一種高級感

大製作還是好看"
007生死交戰,錯過這集前面的幾集等於浪費掉 好看
007生死交戰,"如果年度票房冠軍是這一部，我也不意外。
商業片該有的，系列作粉絲想看的，都在這裡了。"
007生死交戰,最後一幕心揪了好多下~再會了007
007生死交戰,男主角的女友演的非常好，非常出色，可能會得奧斯卡奬。美國女探員也是功夫了得。 現已没有霉花座了，下次可能還可點點心飲料入場? 值得再看一次。那位女007好像是敗筆?表情死板?恐應換一位有活力一點的?
007生死交戰,滿好看的。值回票價。丹尼爾最後一部007，不推不行。
007生死交戰,我到底看到什麼？劇情亂七八糟，拖時間，壞蛋死得也太簡單，約朋友一起看，被唸慘了
007生死交戰,丹尼爾克雷格的最後一部007系列電影，結局讓人出乎意料。
007生死交戰,比沙丘好看很多很多很多，有動作，有劇情，更有大場面，看了決不後悔
007生死交戰,看完後有一種等電視台播放再看就可以的感受，內容一般，沒有非有必要去花這筆錢，但也不至於覺得浪費，當初就是一種很久沒看到007電影的衝動，但整場電影的個環節就如同在家看電視一般，就螢幕大小的差別。
007生死交戰,蠻溫馨的，前半段很好睡，後半段醒來幾次
007生死交戰,主角光環強大（手榴彈好像都過期了），感覺007在演溫馨親情劇，前段不錯，後段有點拖，結尾有點草率！
007生死交戰,"丹尼爾 的007系列
這一步絕對是代表作
超好看
但結尾稍弱些....有點草率讓人不知所措
還有...這不是曼威~沒彩蛋"
007生死交戰,"這集真的必看
捨不得丹尼爾看完了還很難平復心情😭"
007生死交戰,"告別丹尼爾克雷格版007~
反派是這部片最糟的角色,要報復惡魔黨我能理解,但要毀滅人類(?)動機不明,除了這個缺點以外其他都非常好非常讚~尤其動作戲酷炸天！最後還是忍不住為他“永久卸任”掉了幾滴淚😢😢😢"
007生死交戰,好看阿++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++1
007生死交戰,"今年看過最最最最最最好看的電影🎬
謝謝詹姆士龐德007🥲🥲🥲女主角們都好辣❤️"
007生死交戰,"丹尼爾克雷格完美謝幕,53歲的中年男子還是擁有如少年郎的完美身材再一次在本片中脫給大家看, 劇情緊湊，只可惜反派主角金像獎影帝雷米瑪利克的戲份太少，片長可濃縮到兩小時以內更好"
007生死交戰,嗚呼，本以為片長太長，會有點枯燥，但一點都不會，劇情緊湊完整！！ 丹尼爾版本的龐德，完美結束！！ 有點後悔沒先去看IMAX版，若有二刷考慮去看IMAX!!
007生死交戰,"完美的五部曲~~結束後一堆人還不離場,以為是威慢嗎?  是還有彩蛋喔"
007生死交戰,"很好看
第一次看動作片看到感動落淚😂
很捨不得龐德丹尼爾離開人間（劇情）…"
007生死交戰,"007生死交戰是所有007電影中片長最長的電影~片長163分鐘
彷彿在告訴你這是丹尼爾克雷格告別007的最後一部作品
片長163分鐘的生死交戰~
劇情合理~又有新科技的出現~毫無冷場
話說超級大反派沒什麼戲分~~
應該是克雷格的告別作的關係
PS:最近一直確診+0 安全
推薦大家進戲院看"
007生死交戰,"這部真的好看，有夠感動
今年最好看電影"
007生死交戰,滿滿的誠意～請忽略007怎麼都打不死的BUG(近距離炸彈炸不死，鎗林彈雨打不死...)，從頭到尾精彩到底！！劇情一切都在意料之中，不過還是建議看之前先複習一下前作，這樣更容易釐清人物關係！！
007生死交戰,最愛007主角，整部沒有冷場，只是結局有驚訝到！
007生死交戰,非常有誠意的2小時40分鐘，動作場景都很完美，故事結構也很穩定。值得推薦的好電影。
007生死交戰,"從頭到尾沒有冷場
每一幕都掌握的恰到好處
完美落幕
電影院觀賞感受遠大於在家看
007迷一定要到場支持"
007生死交戰,15年了，謝謝丹尼爾陪伴的龐德！最好看的007系列，劃下完美的句點
007生死交戰,最棒的007 最帥最man的男人   週末好片。
疾凍救援,一分才是工讀生吧～看過就知道好不好看了
疾凍救援,超爛，連恩出現畫面可能沒幾次，5星都是工讀生洗的
疾凍救援,就像裹腳布一樣又臭又長，看到一半就想離場，不夠懸疑刺激，片中高潮點令人尷尬癌發作，不推薦入院觀看，連電視播出的時候也不要浪費時間看
疾凍救援,平衡工讀生的時候到了，抵抗工讀生的反擊
疾凍救援,"那麼爛的電影我真的是第一次看過，太多的不合理了 ，最不合理是最後這個評價還有四顆星，老實說你們是不是都進電影院玩手機？

要不是評分機制最低一定要給一顆星，不然這部片我真的爛到連一顆都給不出來，可能官方都還要私底下捕寄個五顆星過來倒貼我評價才合理 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️"
疾凍救援,70歲大叔老了，揮拳沒什麼力道，非常可惜，只能給一顆星。喔對了，昨晚9:30在桃園IN89全場只有我一人，非常冷門，應該沒什麼票房，不意外~
疾凍救援,剛看完，大概3.3顆星吧，不太值得看首輪，二輪殺殺時間還行，劇情架構算有新意，但內容很多細節和轉折實在不行，很多硬要的地方，給一顆星是看不下去一堆護航評論，實在寫得太扯......
疾凍救援,可能是即刻救援太成功，以至於後續的救援系列連一半的水準都達不到，畢竟大叔也70歲了，殺殺時間還行~
疾凍救援,"前面後面都很精彩，
有大明星一定要看的。"
疾凍救援,很刺激~每一秒都很緊張，無冷場，也讓自己對大卡車司機這個職業更加敬佩!
疾凍救援,上面怎麼一堆看起來像工讀生留言.....
疾凍救援,地表最強老爸的魅力依舊，可以來看看！
疾凍救援,劇情很精彩又很緊張，絕對不會冷場的好片
疾凍救援,連恩尼遜的電影都很好看，雪地很壯觀
疾凍救援,連恩尼遜潛力無窮，這次要到冰封極地開大貨車出任務，步步為營，精彩刺激，令人大開眼界！
疾凍救援,連恩尼遜「地表最強老爸」救援系列，當然不容錯過啦！
疾凍救援,融雪期間冰路的危險，老司機們都知道。連恩為了自救跟救人的情節真的是驚險，而那位反派的臉孔怎麼有點略似大導演昆汀🤣？
疾凍救援,新型態災難電影場面浩大讓人驚心動魄屏息以待！
疾凍救援,"救援過程驚險萬分！毫無冷場，
好看x100000，動作爽片不需要你的腦袋，只要帶著熱情的心進去感受就對了！完全可以二刷的電影"
疾凍救援,連恩尼遜的就援系列不可以錯過，裡面 有家人的親情演出 ，很努力救災的驚心動魄畫面，適合來電影院看。
疾凍救援,非常的好看，在冰路上救援加上有惡意阻擋所說以更加困難，劇情很緊湊好看。大推薦！！！
疾凍救援,與以往不同的一場驚天動地的救難行動在冰天雪地中進行，「地表最強老爸」到底該如何救出礦工，真的是很期待，
疾凍救援,劇情描述怪怪的，還好女主角算是可以看，完全不刺激
疾凍救援,地表最強老爸從年輕看到老都還是一樣厲害啊
疾凍救援,"劇情緊湊緊張 親情部分也很感人
冰路上打鬥也算精彩～算最強老爸值得一看的電影"
疾凍救援,劇情緊湊 沒冷場  很值得看～～～ 本以為老梗會無趣 沒想到有內容  而且很刺激緊張 推！
疾凍救援,"五星好評灌分數灌得太誇張了
連我沒留過評價的都想好好吐槽一番了
整片的劇情邏輯動機與武打動作實在看到很煩悶
可惜最強老爸沒有再次帶給我更多的感動
給兩星是致敬近七十歲還能持續演藝下去
這點就很厲害了"
疾凍救援,場面很壯觀，和以往老爸的戲路不同，劇情緊湊用欣賞電影的角度去觀賞就好，不要要求邏輯
疾凍救援,在疾凍環境下救援更加艱難！拍攝場景很壯觀，很厲害～
疾凍救援,"勉強3.9分 劇情架構太牽強 
特校是唯一的賣點"
疾凍救援,很好看，劇情緊湊而精彩，沒有冷場的，而且挺人性化的
疾凍救援,劇情動作緊張，地表最強老爸超棒
疾凍救援,真心覺得很好看，在極地取景很美，還有極光，還能學到極地連結開車與雪地負重的知識。劇情緊湊很緊張，老爸真的太帥了
疾凍救援,情節緊湊，有感人的部分，可惜某些小細節沒注意到，例如掉進湖裡衣服秒乾？但撇開這些地方還是很可以看的
疾凍救援,連恩尼遜老當益壯，劇情緊湊精彩，題材也很特殊，在結冰的湖面運送救援物資
疾凍救援,"劇情還不錯最強老爸這次不威了 哈哈
不過救工作人員出來用炸的？？"
疾凍救援,驚心動魄救援任務，連恩尼遜一定辦得到，挑戰人心，大自然的考驗。
疾凍救援,劇情感覺很緊張刺激，期待上映後進場觀賞
疾凍救援,"其實並不難看
當作娛樂片輕鬆享受
還是蠻棒的～"
疾凍救援,超美麗壯觀的場景、超認真演出的演員、超緊張刺激的劇情、今年最最最値得一定要去電影院看的超級鉅片！！
疾凍救援,我在台北松仁看的，好看的片，情節緊湊又感人喔，👍推
疾凍救援,非常刺激絕無冷場，冰上救援很有意思
疾凍救援,"其實主角演的還不錯，但是太多不嚴緊的地方，最扯的是掉到水裡衣服秒乾。被卡車撞是死了但沒有外傷.....
劇本真的太簡單了，有一堆時間是在浪費時間。連恩尼遜不該接這部戲的
無聊是可以去看，但一堆明顯來灌分數真的太假了"
疾凍救援,想在大銀幕看看最強救援連恩尼遜！！！
疾凍救援,地表上最強老爸又完成一項不可能的冰上救援任務！
疾凍救援,所謂的評分，應該是去看過電影的朋友打分數。用一堆假帳號、工謮生來灌分數，摧毀評分的公信力，很不道德！所以，給一顆星平衡一下，不是對電影，而是對灌分的表態！
疾凍救援,老當益狀，看著連恩尼遜的精力，提醒我們要持續鍛鍊，一起去冒險吧。
疾凍救援,連恩尼遜的電影都很好看，一部比一部精彩，無能人比！
疾凍救援,最強老爸這次在寒冷氣候下，一樣帥氣靈活！
疾凍救援,光看預告就嚇出一身冷汗，覺得非常驚險刺激，場面有震撼到我，是部好看的動作災難片！
疾凍救援,連恩尼遜阿公級演員，非常有韌性，聲音磁性，勇敢迷人，最喜歡他的作品。
疾凍救援,非常期待的電影 預告看了非常喜歡
疾凍救援,連恩尼遜的電影都很好看，來看看如何在極凍中完成救援。
疾凍救援,只有連恩尼遜才能超越連恩尼遜，再次完美表現令人印象深刻的救援行動
疾凍救援,最強老爸又來了，預告看來很刺激令人緊張，非常期待！
疾凍救援,最強老爸就是要看啊！一定刺激又好看
疾凍救援,連恩尼遜哪次不看呢？快來一起進電影院看老爸！
疾凍救援,想看我家地表最強老爸～連恩叔再次拯救大家XD
疾凍救援,猶原地表最強老爸，場景換到極地也還是熱血沸騰，幾個場景很不容易，讓人佩服導演和劇組，厲害！
高玩殺手,劇情片不是爽片。這部片很看口味，喜歡看重口味的就不太會喜歡。劇情算還行，鋪陳算有點悶，主要是黑人女角講話太慢條斯理比較容易出戲，最後結局讓人猜想，整體我覺得無聊可以看看的電影
高玩殺手,"片商取名字很重要,片名太爛,原本不想看,後來發現是兩位男神傑瑞德·巴特勒和法蘭克·葛里洛主演,我才進戲院看電影,這幾年殺進警察局殺光警察的電影不少,疾厄也是，本片也是,故事有點老套,但是就是一部爽片,其實本片最重要的戲份不是兩大男神，是飾演菜鳥警察的黑人女星亞歷克西斯·勞德，感覺片商有意拍續集，爽片很舒壓"
高玩殺手,我是覺得還不錯看啦雖然我期待的巴特勒很少打鬥但是還是可以看的一部片啦只是這次的主角不是海報那兩位有點可惜，沒什麼發揮有點像配角
高玩殺手,這什麼爛片名! 難怪沒人要看，片商自以為幽默，結果整死自己
高玩殺手,我還以為是專門狙殺男人蛋蛋的殺手，結果不是
金錢帝國：追虎擒龍,四位影帝集結的對手戲超級精彩，題材很有老港片的風味
金錢帝國：追虎擒龍,古天樂表現好帥，跟其他影帝飆戲一樣迷人，劇中的人性反覆描寫細膩，值得來看！
金錢帝國：追虎擒龍,看各影帝相互飆戲，非常的過癮，更喜歡林家棟在戲中為了的大家安全而付出!
金錢帝國：追虎擒龍,很好看的港片警察肅貪電影，尤其是梁家輝在戲中的裝扮，第一眼認不太出來，喜歡他的一定要去看演技滿分！
金錢帝國：追虎擒龍,大咖雲集，很有香港味的電影，值得一看
金錢帝國：追虎擒龍,香港70年代的警察政府貪污弊病，志同道合的反貪污份子的血淚完整呈現，打擊犯罪人人有責！👍👍
金錢帝國：追虎擒龍,四大影帝一起尬戲，真的精彩又刺激，值得一看
金錢帝國：追虎擒龍,"前半段還不錯看,後半段節奏有點快，像隨便帶過"
金錢帝國：追虎擒龍,演技劇情都不錯，畫面背景很爛...…...............
金錢帝國：追虎擒龍,"金錢帝國：追虎擒龍
Once Upon A Time In Hong Kong，四大影帝古天樂、 梁家輝、 吳鎮宇、 林家棟同台飆戲"
金錢帝國：追虎擒龍,與其說是講香港70年代貪污倒不如說是成立廉政公署的熱血革命過程，比預告好看太多了！
